reseña,oraciones_tokenizadas,rating,cluster
"Quiero comenzar señalando que, sinceramente, no esperaba mucho para empezar. Solo esperaba algo retroiluminado para leer por la noche. Mi problema con él es que era lento hasta el punto en que era casi inutilizable. Simplemente muerda la bala y obtenga un modelo más caro si es nuevo en Amazon Fire. Esto no es representativo de la experiencia de poseer uno.","['quiero comenzar señalando que , sinceramente , no esperaba mucho para empezar . solo esperaba algo retroiluminado para leer por la noche . mi problema con él es que era lento hasta el punto en que era casi inutilizable . simplemente muerda la bala y obtenga un modelo más caro si es nuevo en amazon fire . esto no es representativo de la experiencia de poseer uno .']",2.0,1
"Devolví este producto después de decidir estandarizar una tecnología de transmisión. Elegí Roku por su reputación, la recomendación del vendedor de Best Buy y los auriculares incluidos con Roku.","['devolví este producto después de decidir estandarizar una tecnología de transmisión . elegí roku por su reputación , la recomendación del vendedor de best buy y los auriculares incluidos con roku .']",2.0,1
No lo recomiendo si estás usando productos de Apple.,['no lo recomiendo si estás usando productos de apple .'],2.0,0
"Amazon lo reemplazó porque tenía rayas grises y no había imagen en la pantalla. Ese funciona así que, en general, el Fire fue una buena compra. Recomiendo una tarjeta de memoria, no tiene mucho.","['amazon lo reemplazó porque tenía rayas grises y no había imagen en la pantalla . ese funciona así que , en general , el fire fue una buena compra . recomiendo una tarjeta de memoria , no tiene mucho .']",2.0,1
"Compré esta tableta para mi hijo y no me gusta. La pantalla táctil es de muy mala calidad. Es difícil mover las cosas cuando está jugando. Prefiere mi iPad que usar el suyo propio. Sé que la calidad del iPad es probablemente la mejor calidad, ¡pero está muy por debajo de eso! Muy frustrante. Lo devolverá.","['compré esta tableta para mi hijo y no me gusta . la pantalla táctil es de muy mala calidad . es difícil mover las cosas cuando está jugando . prefiere mi ipad que usar el suyo propio . sé que la calidad del ipad es probablemente la mejor calidad , pero está muy por debajo de eso ! muy frustrante . lo devolverá .']",2.0,1
"Estoy pensando que esto debe haber sido una casualidad, nunca funcionó. Tuve que devolver el artículo pero recibí un reembolso completo","['estoy pensando que esto debe haber sido una casualidad , nunca funcionó . tuve que devolver el artículo pero recibí un reembolso completo']",2.0,1
"Me encantó esta tableta. ¡Hice! ¡PERO no me encantó que me vendieran anuncios cada vez que encendía! Detesto aún más que habría tenido que pagar $ 15 para descontinuar esa función. Amazon si quiere $105 dólares por el Kindle Fire, ¡cárguelo! pero no subestime el precio del dispositivo y luego muestre anuncios al consumidor en cada oportunidad. ¡Es impropio de ti! ¡Devolví este artículo pronto!","['me encantó esta tableta . hice ! pero no me encantó que me vendieran anuncios cada vez que encendía ! detesto aún más que habría tenido que pagar $ quince para descontinuar esa función . amazon si quiere $ ciento cinco dólares por el kindle fire , cárguelo ! pero no subestime el precio del dispositivo y luego muestre anuncios al consumidor en cada oportunidad . es impropio de ti ! devolví este artículo pronto !']",2.0,1
"Altavoz caro. El reconocimiento de voz no funciona tan bien. El conjunto de habilidades es extremadamente limitado a pesar de que Amazon reclama 10,000.","['altavoz caro . el reconocimiento de voz no funciona tan bien . el conjunto de habilidades es extremadamente limitado a pesar de que amazon reclama 10,000 .']",2.0,1
"El Voyage, cuando funcionó, fue excelente: los giros de página hacen que la experiencia de lectura sea fluida y la tinta es nítida, lo que lo convierte en una verdadera mejora con respecto al Paperwhite. Dicho esto, comenzó a congelarse rápidamente después de que lo obtuve. Con suerte, este es un problema de software que se resolverá pronto (y el precio de la adopción temprana, a veces), porque, en general, no podría estar más satisfecho con Voyage (en funcionamiento).","['el voyage , cuando funcionó , fue excelente : los giros de página hacen que la experiencia de lectura sea fluida y la tinta es nítida , lo que lo convierte en una verdadera mejora con respecto al paperwhite . dicho esto , comenzó a congelarse rápidamente después de que lo obtuve . con suerte , este es un problema de software que se resolverá pronto ( y el precio de la adopción temprana , a veces ) , porque , en general , no podría estar más satisfecho con voyage ( en funcionamiento ) .']",2.0,1
Compré el Kindle Fire para mi nieta y le encantó. Era tan fácil de usar para ella. El tamaño era perfecto http://www.hippressioncooking.com/pression-cooking-times/,['compré el kindle fire para mi nieta y le encantó . era tan fácil de usar para ella . el tamaño era perfecto http://www.hippressioncooking.com/pression-cooking-times/'],2.0,1
"Lo uso para leer cosas y comprar artículos en Amazon. No reproduce todos mis juegos favoritos de la App Store, ni se sincroniza con mi proyector de Android, por lo que realmente no aprovecho al máximo la pantalla más grande. Creo que para mis usos, debería haber comprado la versión de tinta electrónica o tal vez una versión completa de Android.","['lo uso para leer cosas y comprar artículos en amazon . no reproduce todos mis juegos favoritos de la app store , ni se sincroniza con mi proyector de android , por lo que realmente no aprovecho al máximo la pantalla más grande . creo que para mis usos , debería haber comprado la versión de tinta electrónica o tal vez una versión completa de android .']",2.0,0
"Me gustó mucho la idea de tener un dispositivo con el que pudiera hablar de la nada que respondiera (aunque nuestros teléfonos celulares pueden hacer lo mismo, pero hay que encenderlos y presionar botones, etc.). También es gratificante poder decirle a un dispositivo que reproduzca música y lo hace. Me decepcionó bastante la capacidad de Alexa para responder cualquier pregunta seria. Jeff necesita pagar para enviar a sus programadores de regreso a la escuela de búsqueda. Muchas veces Alexa dice una frase similar a No entiendo la pregunta Entonces básicamente pagué por una radio. Pagué extra por el más grande, pero la salida aún no es diferente a la de un radio reloj. Vamos Amazon!!!","['me gustó mucho la idea de tener un dispositivo con el que pudiera hablar de la nada que respondiera ( aunque nuestros teléfonos celulares pueden hacer lo mismo , pero hay que encenderlos y presionar botones , etc. ) . también es gratificante poder decirle a un dispositivo que reproduzca música y lo hace . me decepcionó bastante la capacidad de alexa para responder cualquier pregunta seria . jeff necesita pagar para enviar a sus programadores de regreso a la escuela de búsqueda . muchas veces alexa dice una frase similar a no entiendo la pregunta entonces básicamente pagué por una radio . pagué extra por el más grande , pero la salida aún no es diferente a la de un radio reloj . vamos amazon ! ! !']",2.0,1
"Compré la tablet para juegos y navegar por internet. Esta es una tableta lenta, no hecha para juegos; los gráficos generalmente no son compatibles. Tableta súper barata, obtienes lo que pagas. Acabé devolviéndolo.","['compré la tablet para juegos y navegar por internet . esta es una tableta lenta , no hecha para juegos ; los gráficos generalmente no son compatibles . tableta súper barata , obtienes lo que pagas . acabé devolviéndolo .']",2.0,0
No soy un gran fanático de las pestañas de fuego de Amazon... obtuve una como regalo de mis abuelos y la memoria de 8 GB se llena demasiado rápido y no hay forma de expandirla,['no soy un gran fanático de las pestañas de fuego de amazon ... obtuve una como regalo de mis abuelos y la memoria de ocho gb se llena demasiado rápido y no hay forma de expandirla'],2.0,1
No estoy muy satisfecho con el sonido y pierde la conexión Bluetooth sin importar el teléfono que use (ya sea Iphone o Android).,['no estoy muy satisfecho con el sonido y pierde la conexión bluetooth sin importar el teléfono que use ( ya sea iphone o android ) .'],2.0,0
"Compré esto para combinarlo con el televisor Toshiba 4K con Chromecast incorporado que compré en Best Buy. Es bueno cuando funciona, pero tuve problemas con él que me obligaron a devolverlo. Tengo un Fire Stick y funciona muy bien. Lo dejo enchufado pero hay que desenchufarlo cada pocas semanas, por lo demás funciona bastante bien. El Fire TV tuvo que ser desenchufado después de cada uso. La pantalla parpadearía y, a veces, habría un sonido de estallido. Si lo dejo enchufado durante un tiempo, entonces no funcionaría bien. Me gustó la búsqueda por voz y Alexa funciona muy bien. Puede preguntar por el clima, reproducir música y presumiblemente otras cosas que pueden hacer Echo, Dot y Tap. Solo una nota al margen, debe mantener presionado el botón cuando le pide a Alexa que haga algo. Tal vez tenía una unidad defectuosa, tal vez era otra cosa. Pero he tenido un Paperwhite y un Voyage que ambos murieron en mí de manera similar. Nunca he tenido problemas con las tabletas Kindle o Fire de gama baja. Basado en mi experiencia limitada, Amazon simplemente no obtiene bien sus productos de gama alta. Todavía voy a usar Amazon para una variedad de cosas, pero ya no confío en ellos para los productos de gama alta que fabrican y venden.","['compré esto para combinarlo con el televisor toshiba cuatro k con chromecast incorporado que compré en best buy . es bueno cuando funciona , pero tuve problemas con él que me obligaron a devolverlo . tengo un fire stick y funciona muy bien . lo dejo enchufado pero hay que desenchufarlo cada pocas semanas , por lo demás funciona bastante bien . el fire tv tuvo que ser desenchufado después de cada uso . la pantalla parpadearía y , a veces , habría un sonido de estallido . si lo dejo enchufado durante un tiempo , entonces no funcionaría bien . me gustó la búsqueda por voz y alexa funciona muy bien . puede preguntar por el clima , reproducir música y presumiblemente otras cosas que pueden hacer echo , dot y tap . solo una nota al margen , debe mantener presionado el botón cuando le pide a alexa que haga algo . tal vez tenía una unidad defectuosa , tal vez era otra cosa . pero he tenido un paperwhite y un voyage que ambos murieron en mí de manera similar . nunca he tenido problemas con las tabletas kindle o fire de gama baja . basado en mi experiencia limitada , amazon simplemente no obtiene bien sus productos de gama alta . todavía voy a usar amazon para una variedad de cosas , pero ya no confío en ellos para los productos de gama alta que fabrican y venden .']",2.0,1
